START_DATE,ELAPSED_MINUTE,DATE,YEAR,MONTH,DAY,WEEKDAY,IS_WEEKEND,IS_MONTHEND,NEXTDAY,LASTDAY,REFER_DATE,IS_HOLIDAY,IS_SPECIALDAY,BT01,BT02,BT03,BT04,BT05,BT06,BT07,BT08,BT09,BT10,BT11,BT12,BT13,BT14,BT15,BT16,date
2016/9/30,166,2016/9/29,2016,9,29,4,0,0,2016/9/30,2016/9/28,2016/8/29,0,0,23449495.0,6974957.0,3843.0,1453382.0,345605.0,11218663.0,5228682.0,953506.0,16991341.0,9141946.0,2415762.0,638795.0,282206.0,4329489.0,151660.0,5337946.0,2016-09-29
2016/10/1,225,2016/9/30,2016,9,30,5,0,1,2016/10/1,2016/9/29,2016/8/30,0,0,25283428.0,7930503.0,4937.0,1587759.0,331936.0,10916996.0,5759243.0,1052534.0,19490847.0,10685553.0,2526470.0,586806.0,285034.0,4604552.0,177504.0,5781325.0,2016-09-30
2016/10/2,168,2016/10/1,2016,10,1,6,1,0,2016/10/2,2016/9/30,2016/8/31,1,0,15865584.0,4072713.0,432.0,597355.0,155467.0,5352337.0,5540655.0,228130.0,8113844.0,7411069.0,1660212.0,186891.0,58854.0,1939165.0,81759.0,6324499.0,2016-10-01
2016/10/3,152,2016/10/2,2016,10,2,7,1,0,2016/10/3,2016/10/1,2016/9/1,1,0,13395366.0,3403523.0,0.0,545470.0,124372.0,4440825.0,4986668.0,200560.0,7030842.0,6342942.0,1546050.0,165754.0,52646.0,1551732.0,81899.0,5271694.0,2016-10-02
2016/10/4,146,2016/10/3,2016,10,3,1,0,0,2016/10/4,2016/10/2,2016/9/2,1,0,13127110.0,3405326.0,0.0,456669.0,121137.0,4442427.0,4721229.0,208402.0,6896651.0,6155455.0,1628474.0,345215.0,56044.0,1486502.0,71465.0,4992437.0,2016-10-03
2016/10/5,149,2016/10/4,2016,10,4,2,0,0,2016/10/5,2016/10/3,2016/9/3,0,0,13552267.0,3567689.0,3.0,469316.0,128924.0,4808562.0,4662303.0,234688.0,7986931.0,6083963.0,1646715.0,406499.0,64085.0,1538572.0,74219.0,4898598.0,2016-10-04
2016/10/6,155,2016/10/5,2016,10,5,3,0,0,2016/10/6,2016/10/4,2016/9/4,0,0,13591412.0,3647962.0,2.0,503213.0,131938.0,4946170.0,4644050.0,255986.0,8222703.0,6064012.0,1728714.0,396031.0,71492.0,1550553.0,83484.0,4847888.0,2016-10-05
2016/10/7,147,2016/10/6,2016,10,6,4,0,0,2016/10/7,2016/10/5,2016/9/5,0,0,13630557.0,3728235.0,0.0,537109.0,134952.0,5083778.0,4625797.0,277284.0,8458474.0,6044061.0,1810713.0,385562.0,78898.0,1562534.0,92749.0,4797177.0,2016-10-06
2016/10/8,146,2016/10/7,2016,10,7,5,0,0,2016/10/8,2016/10/6,2016/9/6,0,0,13772545.0,4059292.0,0.0,515589.0,147103.0,5426854.0,4944677.0,351684.0,8905161.0,6125196.0,1595208.0,450244.0,104298.0,1627193.0,94165.0,4986638.0,2016-10-07
2016/10/9,156,2016/10/8,2016,10,8,6,1,0,2016/10/9,2016/10/7,2016/9/7,0,0,22107388.0,6616499.0,4606.0,1515882.0,279443.0,9512197.0,5547804.0,1071255.0,16572321.0,8907078.0,2890742.0,286476.0,342973.0,4622196.0,138861.0,5218578.0,2016-10-08
2016/10/10,152,2016/10/9,2016,10,9,7,1,0,2016/10/10,2016/10/8,2016/9/8,0,0,20823904.0,5979241.0,2969.0,1304112.0,255657.0,8630184.0,6405089.0,836424.0,14968027.0,8008975.0,2675938.0,233247.0,270090.0,3397707.0,135669.0,5278189.0,2016-10-09
2016/10/11,170,2016/10/10,2016,10,10,1,0,0,2016/10/11,2016/10/9,2016/9/9,0,0,23519898.0,7411163.0,2500.0,1392933.0,467649.0,10245882.0,6989792.0,1337430.0,18325736.0,9141176.0,2900283.0,1001231.0,401122.0,3781045.0,148768.0,5477077.0,2016-10-10
2016/10/12,202,2016/10/11,2016,10,11,2,0,0,2016/10/12,2016/10/10,2016/9/10,0,0,20995280.0,6652259.0,3219.0,1319709.0,559000.0,9222738.0,5903989.0,1121642.0,16664447.0,8639000.0,2654414.0,654973.0,340736.0,3735349.0,156351.0,5414746.0,2016-10-11
2016/10/13,174,2016/10/12,2016,10,12,3,0,0,2016/10/13,2016/10/11,2016/9/11,0,0,20483850.0,6462850.0,3201.0,1257632.0,464671.0,8995323.0,5546224.0,962848.0,15749260.0,8301353.0,2788476.0,475120.0,286079.0,3650272.0,147129.0,5212365.0,2016-10-12
2016/10/14,167,2016/10/13,2016,10,13,4,0,0,2016/10/14,2016/10/12,2016/9/12,0,0,19677428.0,6402215.0,3310.0,1287049.0,408066.0,9095898.0,5229830.0,908175.0,15606362.0,8400933.0,2776796.0,596825.0,273635.0,3629275.0,162397.0,5257672.0,2016-10-13
2016/10/15,261,2016/10/14,2016,10,14,5,0,0,2016/10/15,2016/10/13,2016/9/13,0,0,19946332.0,6633399.0,3572.0,1377334.0,375727.0,9406872.0,5335918.0,817376.0,15958526.0,8809805.0,2495017.0,478648.0,243031.0,3764525.0,159144.0,5508801.0,2016-10-14
2016/10/16,157,2016/10/15,2016,10,15,6,1,0,2016/10/16,2016/10/14,2016/9/14,0,0,16183166.0,4663103.0,0.0,794156.0,207140.0,7078469.0,5187414.0,308799.0,11125475.0,6869724.0,1596582.0,196359.0,90229.0,1770248.0,124726.0,5477190.0,2016-10-15
2016/10/17,165,2016/10/16,2016,10,16,7,1,0,2016/10/17,2016/10/15,2016/9/15,0,0,14114787.0,3991579.0,1.0,730011.0,157844.0,6182181.0,5008287.0,287919.0,9207199.0,6536178.0,1471770.0,173347.0,83016.0,1639710.0,140101.0,5285654.0,2016-10-16
2016/10/18,158,2016/10/17,2016,10,17,1,0,0,2016/10/18,2016/10/16,2016/9/16,0,0,20408392.0,7025104.0,3245.0,1470633.0,397822.0,10303947.0,5376995.0,987201.0,17361315.0,8828112.0,2750388.0,480333.0,303860.0,4067569.0,193050.0,5509846.0,2016-10-17
2016/10/19,165,2016/10/18,2016,10,18,2,0,0,2016/10/19,2016/10/17,2016/9/17,0,0,19263675.0,6593251.0,3362.0,1457684.0,433510.0,9744157.0,5295010.0,979238.0,16143756.0,8346595.0,2638306.0,692914.0,284227.0,3856447.0,206143.0,5556079.0,2016-10-18
2016/10/20,165,2016/10/19,2016,10,19,3,0,0,2016/10/20,2016/10/18,2016/9/18,0,0,18272412.0,6337615.0,3148.0,1460125.0,444620.0,9761128.0,5180677.0,863465.0,15669520.0,8247840.0,2543741.0,515958.0,257086.0,3919450.0,222049.0,5502716.0,2016-10-19
2016/10/21,202,2016/10/20,2016,10,20,4,0,0,2016/10/21,2016/10/19,2016/9/19,0,0,19319801.0,6681426.0,3366.0,1480562.0,393714.0,10711013.0,5300781.0,851292.0,16229252.0,8576323.0,2557178.0,543900.0,258256.0,3841554.0,278231.0,5773175.0,2016-10-20
2016/10/22,159,2016/10/21,2016,10,21,5,0,0,2016/10/22,2016/10/20,2016/9/20,0,0,17979700.0,6248961.0,3462.0,1460098.0,363415.0,8640499.0,5218209.0,789199.0,14518660.0,8705862.0,2435627.0,509523.0,233048.0,3722571.0,193191.0,5724385.0,2016-10-21
2016/10/23,145,2016/10/22,2016,10,22,6,1,0,2016/10/23,2016/10/21,2016/9/21,0,0,13803650.0,4327928.0,0.0,763658.0,198960.0,5949571.0,4815075.0,300109.0,9359061.0,6579184.0,1634657.0,205597.0,86325.0,1789287.0,134948.0,5515530.0,2016-10-22
2016/10/24,157,2016/10/23,2016,10,23,7,1,0,2016/10/24,2016/10/22,2016/9/22,0,0,14485680.0,3486056.0,537.0,668783.0,175872.0,5560475.0,4924381.0,3272262.0,6744050.0,6718803.0,1783420.0,183590.0,100412.0,1427728.0,144926.0,5397778.0,2016-10-23
2016/10/25,182,2016/10/24,2016,10,24,1,0,0,2016/10/25,2016/10/23,2016/9/23,0,0,21013998.0,6900598.0,3173.0,1642441.0,439017.0,9485137.0,5189613.0,1013430.0,16287956.0,9131977.0,3094441.0,541773.0,324831.0,4026176.0,185265.0,5578206.0,2016-10-24
2016/10/26,187,2016/10/25,2016,10,25,2,0,0,2016/10/26,2016/10/24,2016/9/24,0,0,21851967.0,7155221.0,3194.0,1581465.0,503460.0,9745211.0,5283301.0,1076209.0,16315609.0,9291521.0,3233413.0,627862.0,297206.0,4009622.0,178597.0,5760637.0,2016-10-25
2016/10/27,158,2016/10/26,2016,10,26,3,0,0,2016/10/27,2016/10/25,2016/9/25,0,0,18464686.0,6422149.0,2069.0,1528663.0,496351.0,8307690.0,5323818.0,976674.0,15098244.0,8352575.0,2835771.0,724121.0,309246.0,4121391.0,165621.0,5341046.0,2016-10-26
2016/10/28,159,2016/10/27,2016,10,27,4,0,0,2016/10/28,2016/10/26,2016/9/26,0,0,18383118.0,6559231.0,5202.0,1758183.0,359375.0,9580529.0,5021031.0,1626257.0,15280571.0,9290369.0,2623209.0,494327.0,229046.0,4185730.0,154425.0,6157610.0,2016-10-27
2016/10/29,164,2016/10/28,2016,10,28,5,0,0,2016/10/29,2016/10/27,2016/9/27,0,0,17966732.0,6379453.0,3650.0,1610707.0,364914.0,8753382.0,5343129.0,998010.0,14570763.0,8996094.0,2375647.0,493133.0,233741.0,4158765.0,147778.0,5942538.0,2016-10-28
2016/10/30,149,2016/10/29,2016,10,29,6,1,0,2016/10/30,2016/10/28,2016/9/28,0,0,13670800.0,4327069.0,0.0,774665.0,188062.0,5759311.0,4929110.0,287576.0,9062487.0,6894065.0,1502351.0,215933.0,96127.0,1762084.0,84694.0,5563737.0,2016-10-29
2016/10/31,152,2016/10/30,2016,10,30,7,1,1,2016/10/31,2016/10/29,2016/9/29,0,0,12893670.0,3929484.0,1.0,708017.0,157670.0,5409568.0,5000828.0,507315.0,7521984.0,6904046.0,1485353.0,182915.0,93752.0,1656932.0,99322.0,5493647.0,2016-10-30
2016/11/1,206,2016/10/31,2016,10,31,1,0,0,2016/11/1,2016/10/30,2016/9/30,1,0,18602672.0,7166066.0,3283.0,1687360.0,356993.0,9686609.0,5645411.0,950759.0,14881615.0,9413209.0,2544803.0,629174.0,297274.0,4576782.0,147277.0,6039412.0,2016-10-31
2016/11/2,175,2016/11/1,2016,11,1,2,0,0,2016/11/2,2016/10/31,2016/10/1,0,0,20027303.0,7150660.0,3037.0,1682336.0,406745.0,9628571.0,6305190.0,968782.0,14823372.0,9140564.0,3026052.0,715614.0,299305.0,4004018.0,145325.0,6863544.0,2016-11-01
2016/11/3,165,2016/11/2,2016,11,2,3,0,0,2016/11/3,2016/11/1,2016/10/2,0,0,19274201.0,6814918.0,3317.0,1529296.0,426536.0,9031720.0,5934580.0,854017.0,13827513.0,8966912.0,3061630.0,859885.0,269437.0,3560600.0,134493.0,6629578.0,2016-11-02
2016/11/4,210,2016/11/3,2016,11,3,4,0,0,2016/11/4,2016/11/2,2016/10/3,0,0,16713051.0,6646260.0,3315.0,1485497.0,400509.0,9015551.0,5515712.0,856629.0,12913998.0,8667992.0,2963769.0,838269.0,265552.0,3514901.0,133961.0,6415363.0,2016-11-03
2016/11/5,167,2016/11/4,2016,11,4,5,0,0,2016/11/5,2016/11/3,2016/10/4,0,0,15994562.0,6365837.0,3424.0,1364600.0,376922.0,8764194.0,5342545.0,830329.0,12755907.0,9132052.0,2845182.0,683775.0,249380.0,3456606.0,121749.0,6435146.0,2016-11-04
2016/11/6,193,2016/11/5,2016,11,5,6,1,0,2016/11/6,2016/11/4,2016/10/5,0,0,13502286.0,4501220.0,0.0,763353.0,212807.0,6556119.0,5136510.0,1101432.0,8300059.0,7617948.0,2463164.0,230985.0,110162.0,1863253.0,75610.0,6482871.0,2016-11-05
2016/11/7,144,2016/11/6,2016,11,6,7,1,0,2016/11/7,2016/11/5,2016/10/6,0,0,11792078.0,3869056.0,0.0,656724.0,162852.0,5323246.0,4900782.0,785006.0,6936447.0,6848030.0,1898877.0,195902.0,101283.0,1579602.0,78235.0,5950887.0,2016-11-06
2016/11/8,175,2016/11/7,2016,11,7,1,0,0,2016/11/8,2016/11/6,2016/10/7,0,0,14999199.0,6648854.0,3635.0,1432907.0,368169.0,8806393.0,5291236.0,984704.0,13135533.0,8850858.0,2680839.0,699582.0,313923.0,3704549.0,113601.0,6251053.0,2016-11-07
2016/11/9,160,2016/11/8,2016,11,8,2,0,0,2016/11/9,2016/11/7,2016/10/8,0,0,15430529.0,6592496.0,3357.0,1527993.0,413555.0,8591776.0,5394500.0,936645.0,12942026.0,8743768.0,2740269.0,646466.0,297244.0,3493500.0,107498.0,6213677.0,2016-11-08
2016/11/10,160,2016/11/9,2016,11,9,3,0,0,2016/11/10,2016/11/8,2016/10/9,0,0,15383609.0,6776967.0,3542.0,1386577.0,407816.0,8390831.0,6265036.0,891268.0,13196014.0,8872449.0,2696499.0,3029734.0,276536.0,3506313.0,115872.0,6092791.0,2016-11-09
2016/11/11,183,2016/11/10,2016,11,10,4,0,0,2016/11/11,2016/11/9,2016/10/10,0,0,18586920.0,7210874.0,3181.0,1463432.0,399708.0,9735109.0,6622725.0,866520.0,14076754.0,9644174.0,2894330.0,1137957.0,276075.0,3659228.0,117604.0,6340151.0,2016-11-10
2016/11/12,256,2016/11/11,2016,11,11,5,0,0,2016/11/12,2016/11/10,2016/10/11,0,0,16353159.0,7466606.0,3646.0,1693451.0,436511.0,9286345.0,12420035.0,801476.0,13591732.0,9827022.0,2780360.0,1088343.0,254786.0,3568954.0,111072.0,7480794.0,2016-11-11
2016/11/13,171,2016/11/12,2016,11,12,6,1,0,2016/11/13,2016/11/11,2016/10/12,0,0,12230691.0,4436241.0,0.0,722792.0,235338.0,5887513.0,5428752.0,306610.0,7954196.0,6830799.0,2105614.0,279266.0,103040.0,1716779.0,71649.0,5881428.0,2016-11-12
2016/11/14,157,2016/11/13,2016,11,13,7,1,0,2016/11/14,2016/11/12,2016/10/13,0,0,11543145.0,3825201.0,4.0,637350.0,172023.0,5169416.0,4741790.0,297255.0,7068186.0,6684995.0,1967401.0,209083.0,100504.0,674208.0,66204.0,5747631.0,2016-11-13
2016/11/15,163,2016/11/14,2016,11,14,1,0,0,2016/11/15,2016/11/13,2016/10/14,0,0,15487071.0,6722814.0,3499.0,1399792.0,445227.0,8861657.0,5062806.0,983445.0,13605924.0,9003614.0,2621554.0,1391022.0,319027.0,2729721.0,126044.0,5978465.0,2016-11-14
2016/11/16,172,2016/11/15,2016,11,15,2,0,0,2016/11/16,2016/11/14,2016/10/15,0,0,16572711.0,7562144.0,3224.0,1438076.0,480262.0,9876294.0,5485700.0,915541.0,14588680.0,9438396.0,2518587.0,977080.0,288897.0,2699670.0,117846.0,6304067.0,2016-11-15
2016/11/17,179,2016/11/16,2016,11,16,3,0,0,2016/11/17,2016/11/15,2016/10/16,0,0,15673837.0,6722533.0,3258.0,1385641.0,460128.0,8836687.0,5262423.0,840788.0,13540658.0,8847588.0,2470755.0,889354.0,264235.0,2526606.0,121291.0,6299362.0,2016-11-16
2016/11/18,164,2016/11/17,2016,11,17,4,0,0,2016/11/18,2016/11/16,2016/10/17,0,0,14972036.0,6176481.0,3305.0,1374730.0,403608.0,8456797.0,4961763.0,802333.0,12389768.0,8380978.0,2664681.0,610672.0,259798.0,2404575.0,111703.0,6059652.0,2016-11-17
2016/11/19,163,2016/11/18,2016,11,18,5,0,0,2016/11/19,2016/11/17,2016/10/18,0,0,14887023.0,6400331.0,3409.0,1420978.0,382030.0,8684832.0,5084851.0,750175.0,12639339.0,8886079.0,2664025.0,1028351.0,237507.0,2543765.0,120997.0,6254659.0,2016-11-18
2016/11/20,154,2016/11/19,2016,11,19,6,1,0,2016/11/20,2016/11/18,2016/10/19,0,0,11340372.0,4259284.0,0.0,698713.0,198167.0,5654508.0,4798692.0,294834.0,7743790.0,6718109.0,1612164.0,225840.0,100201.0,795132.0,67969.0,5882016.0,2016-11-19
2016/11/21,162,2016/11/20,2016,11,20,7,1,0,2016/11/21,2016/11/19,2016/10/20,0,0,11080730.0,3989574.0,8.0,762901.0,163948.0,5381782.0,4966144.0,297809.0,7348791.0,6829634.0,1551832.0,195754.0,102630.0,647009.0,72770.0,5937943.0,2016-11-20
2016/11/22,163,2016/11/21,2016,11,21,1,0,0,2016/11/22,2016/11/20,2016/10/21,0,0,15087736.0,6711893.0,3550.0,1403465.0,394034.0,8980458.0,5326659.0,993791.0,13329802.0,9110104.0,2663007.0,844250.0,316774.0,2843380.0,127333.0,6237238.0,2016-11-21
2016/11/23,165,2016/11/22,2016,11,22,2,0,0,2016/11/23,2016/11/21,2016/10/22,0,0,15078655.0,6450233.0,3503.0,1392317.0,443376.0,8605948.0,5307363.0,906367.0,12723101.0,9013495.0,2742897.0,700082.0,290090.0,2702044.0,122255.0,6206848.0,2016-11-22
2016/11/24,167,2016/11/23,2016,11,23,3,0,0,2016/11/24,2016/11/22,2016/10/23,0,0,15069573.0,6188573.0,3456.0,1381169.0,492717.0,8231437.0,5288067.0,818943.0,12116400.0,8916886.0,2822787.0,555913.0,263406.0,2560708.0,117176.0,6176457.0,2016-11-23
2016/11/25,171,2016/11/24,2016,11,24,4,0,0,2016/11/25,2016/11/23,2016/10/24,0,0,15537594.0,6151190.0,3260.0,1430035.0,407086.0,8328034.0,5236573.0,807446.0,12382262.0,8892692.0,2779064.0,783994.0,261324.0,2534827.0,114991.0,6510201.0,2016-11-24
2016/11/26,193,2016/11/25,2016,11,25,5,0,0,2016/11/26,2016/11/24,2016/10/25,0,0,17131247.0,6699395.0,3666.0,1528292.0,391261.0,9155815.0,5378990.0,797807.0,13562884.0,9743320.0,3031859.0,1020500.0,249829.0,2755456.0,134400.0,6272867.0,2016-11-25
2016/11/27,152,2016/11/26,2016,11,26,6,1,0,2016/11/27,2016/11/25,2016/10/26,0,0,11697507.0,4304328.0,7.0,704194.0,235555.0,5862548.0,4979344.0,302816.0,7983028.0,7111381.0,1887892.0,227545.0,101622.0,834154.0,79650.0,5952880.0,2016-11-26
2016/11/28,155,2016/11/27,2016,11,27,7,1,0,2016/11/28,2016/11/26,2016/10/27,0,0,11007968.0,3818837.0,9.0,639602.0,176063.0,5196700.0,4999323.0,281811.0,7076783.0,6966293.0,1517015.0,192841.0,96069.0,721217.0,77698.0,5848906.0,2016-11-27
2016/11/29,181,2016/11/28,2016,11,28,1,0,0,2016/11/29,2016/11/27,2016/10/28,0,0,15632864.0,6912173.0,3312.0,1520622.0,433271.0,9378882.0,5519910.0,969514.0,13800470.0,9534089.0,2717602.0,1051352.0,309254.0,3216013.0,143110.0,6259892.0,2016-11-28
2016/11/30,173,2016/11/29,2016,11,29,2,0,0,2016/11/30,2016/11/28,2016/10/29,0,0,15127722.0,6781847.0,3478.0,1608115.0,490144.0,9321570.0,5218837.0,891709.0,13377673.0,9211105.0,2537462.0,667285.0,290521.0,3108684.0,139194.0,6204684.0,2016-11-29
2016/12/1,230,2016/11/30,2016,11,30,3,0,1,2016/12/1,2016/11/29,2016/10/30,0,0,16253955.0,7250532.0,3098.0,1659944.0,430075.0,10070486.0,5438438.0,887054.0,14468768.0,9748695.0,2671464.0,655380.0,284365.0,3210567.0,147696.0,6506971.0,2016-11-30
2016/12/2,182,2016/12/1,2016,12,1,4,0,0,2016/12/2,2016/11/30,2016/10/31,0,0,18203682.0,7602208.0,3257.0,1701747.0,434208.0,10284652.0,6416213.0,908856.0,14343742.0,9313863.0,3078824.0,997091.0,290022.0,3085058.0,127158.0,7397805.0,2016-12-01
2016/12/3,185,2016/12/2,2016,12,2,5,0,0,2016/12/3,2016/12/1,2016/11/1,0,0,15755662.0,6144959.0,1629.0,1225336.0,322535.0,8357297.0,5850875.0,613409.0,11458956.0,8312139.0,2602124.0,614488.0,198493.0,1987636.0,112233.0,7022672.0,2016-12-02
2016/12/4,170,2016/12/3,2016,12,3,6,1,0,2016/12/4,2016/12/2,2016/11/2,0,0,13307641.0,4687710.0,0.0,748925.0,210862.0,6429942.0,5285537.0,317962.0,8574170.0,7310414.0,2125424.0,231885.0,106964.0,890213.0,97308.0,6647539.0,2016-12-03
2016/12/5,173,2016/12/4,2016,12,4,7,1,0,2016/12/5,2016/12/3,2016/11/3,0,0,12625944.0,4222202.0,4.0,696577.0,175595.0,5731794.0,5135345.0,305439.0,7539913.0,7097387.0,1945219.0,194589.0,102800.0,754844.0,83078.0,6772559.0,2016-12-04
2016/12/6,192,2016/12/5,2016,12,5,1,0,0,2016/12/6,2016/12/4,2016/11/4,0,0,17779297.0,7141901.0,3477.0,1567284.0,393960.0,9856396.0,5524708.0,1028437.0,14286932.0,9804305.0,3293040.0,924544.0,315218.0,2981653.0,138150.0,6949925.0,2016-12-05
2016/12/7,188,2016/12/6,2016,12,6,2,0,0,2016/12/7,2016/12/5,2016/11/5,0,0,16217196.0,6616615.0,3244.0,1536505.0,392776.0,9183466.0,5260318.0,969089.0,13300179.0,9228332.0,2931136.0,738249.0,288051.0,2656139.0,132856.0,6833743.0,2016-12-06
2016/12/8,159,2016/12/7,2016,12,7,3,0,0,2016/12/8,2016/12/6,2016/11/6,0,0,15237378.0,6367038.0,3252.0,1517117.0,376470.0,8518106.0,5068421.0,870713.0,12863596.0,8882209.0,2639548.0,535034.0,260160.0,2621971.0,135787.0,6865993.0,2016-12-07
2016/12/9,159,2016/12/8,2016,12,8,4,0,0,2016/12/9,2016/12/7,2016/11/7,0,0,15503028.0,6447661.0,3173.0,1507919.0,372994.0,8722466.0,5149994.0,890459.0,12974829.0,9054177.0,2699683.0,744534.0,270282.0,2586663.0,137045.0,6730825.0,2016-12-08
2016/12/10,163,2016/12/9,2016,12,9,5,0,0,2016/12/10,2016/12/8,2016/11/8,0,0,16196018.0,6800885.0,3746.0,1575033.0,346997.0,9071384.0,6398866.0,818251.0,13613872.0,9571218.0,2749342.0,641828.0,253287.0,2818186.0,132770.0,7130841.0,2016-12-09
2016/12/11,164,2016/12/10,2016,12,10,6,1,0,2016/12/11,2016/12/9,2016/11/9,0,0,13102357.0,4754479.0,0.0,781455.0,198179.0,6718564.0,7034961.0,329778.0,8890203.0,7763029.0,2035824.0,222597.0,108993.0,917059.0,79068.0,6777534.0,2016-12-10
2016/12/12,185,2016/12/11,2016,12,11,7,1,0,2016/12/12,2016/12/10,2016/11/10,0,0,11857060.0,4066858.0,5.0,724319.0,164607.0,5525801.0,5478057.0,317793.0,7543628.0,7067677.0,1801898.0,190521.0,107328.0,734935.0,73491.0,6673715.0,2016-12-11
2016/12/13,181,2016/12/12,2016,12,12,1,0,0,2016/12/13,2016/12/11,2016/11/11,0,0,17100755.0,7235408.0,3651.0,1652489.0,383754.0,9887398.0,9319824.0,1076204.0,14623623.0,9997369.0,3152218.0,708585.0,332590.0,3151380.0,139983.0,7203029.0,2016-12-12
2016/12/14,160,2016/12/13,2016,12,13,2,0,0,2016/12/14,2016/12/12,2016/11/12,0,0,15626272.0,6591948.0,3222.0,1593159.0,423976.0,9034493.0,5297663.0,1025775.0,13327376.0,9326273.0,3002011.0,600948.0,311796.0,2761611.0,136425.0,6776781.0,2016-12-13
2016/12/15,163,2016/12/14,2016,12,14,3,0,0,2016/12/15,2016/12/13,2016/11/13,0,0,15244825.0,6362188.0,3221.0,1542245.0,353459.0,8683016.0,5144718.0,1009062.0,12950245.0,9371880.0,2544575.0,635341.0,295300.0,2746645.0,150178.0,6636816.0,2016-12-14
2016/12/16,172,2016/12/15,2016,12,15,4,0,0,2016/12/16,2016/12/14,2016/11/14,0,0,17143813.0,7358343.0,3573.0,1642818.0,364425.0,10360785.0,5727374.0,984003.0,14931407.0,9819874.0,2596065.0,1041645.0,295739.0,2963697.0,160106.0,6990688.0,2016-12-15
2016/12/17,171,2016/12/16,2016,12,16,5,0,0,2016/12/17,2016/12/15,2016/11/15,0,0,16147460.0,6812710.0,3401.0,1618067.0,344390.0,9415734.0,5552222.0,903213.0,14107020.0,9578349.0,2480183.0,836466.0,271632.0,2896046.0,156389.0,7224980.0,2016-12-16
2016/12/18,156,2016/12/17,2016,12,17,6,1,0,2016/12/18,2016/12/16,2016/11/16,0,0,12443358.0,4323405.0,6.0,911211.0,193283.0,6051818.0,5101070.0,333420.0,8393813.0,7046868.0,1874145.0,248280.0,129626.0,870302.0,103608.0,6766691.0,2016-12-17
2016/12/19,183,2016/12/18,2016,12,18,7,1,0,2016/12/19,2016/12/17,2016/11/17,0,0,11778809.0,3948682.0,0.0,662509.0,165050.0,5590062.0,5081761.0,327827.0,7443271.0,6887784.0,1733415.0,188728.0,131539.0,718475.0,95967.0,6649236.0,2016-12-18
2016/12/20,167,2016/12/19,2016,12,19,1,0,0,2016/12/20,2016/12/18,2016/11/18,0,0,16274960.0,6920505.0,3549.0,1588661.0,376481.0,9998490.0,5602514.0,1144282.0,14460511.0,9640334.0,2729466.0,685500.0,374653.0,3345933.0,154266.0,6977865.0,2016-12-19
2016/12/21,242,2016/12/20,2016,12,20,2,0,0,2016/12/21,2016/12/19,2016/11/19,0,0,16203901.0,7184556.0,3273.0,1650147.0,379594.0,10292232.0,5604711.0,1247722.0,14464548.0,9615646.0,2673928.0,863220.0,379440.0,3164015.0,166836.0,7285329.0,2016-12-20
2016/12/22,193,2016/12/21,2016,12,21,3,0,0,2016/12/22,2016/12/20,2016/11/20,0,0,15578980.0,6771462.0,3230.0,1716544.0,362478.0,9367567.0,5518440.0,1134775.0,13533517.0,9217680.0,2566606.0,847602.0,364179.0,3139693.0,162067.0,7767004.0,2016-12-21
2016/12/23,175,2016/12/22,2016,12,22,4,0,0,2016/12/23,2016/12/21,2016/11/21,0,0,16962102.0,6746772.0,3500.0,1750353.0,385907.0,9965315.0,5461268.0,1261251.0,14274992.0,9468177.0,2819475.0,684331.0,394610.0,3032040.0,160940.0,7256851.0,2016-12-22
2016/12/24,171,2016/12/23,2016,12,23,5,0,0,2016/12/24,2016/12/22,2016/11/22,0,0,17859435.0,6908003.0,3899.0,1867348.0,356289.0,10103123.0,5565826.0,1090372.0,14371827.0,10235566.0,3052721.0,547816.0,351192.0,3340473.0,157199.0,7469290.0,2016-12-23
2016/12/25,219,2016/12/24,2016,12,24,6,1,0,2016/12/25,2016/12/23,2016/11/23,1,0,13315163.0,4529271.0,1.0,865545.0,208626.0,6524073.0,5174316.0,383700.0,8752704.0,7635436.0,1991680.0,224190.0,168371.0,1025983.0,94363.0,8055362.0,2016-12-24
2016/12/26,190,2016/12/25,2016,12,25,7,1,0,2016/12/26,2016/12/24,2016/11/24,0,0,13899816.0,4479801.0,8.0,871459.0,190463.0,6188478.0,5617292.0,412567.0,8361966.0,7783169.0,2274048.0,232799.0,178605.0,882462.0,95529.0,8091165.0,2016-12-25
2016/12/27,178,2016/12/26,2016,12,26,1,0,0,2016/12/27,2016/12/25,2016/11/25,0,0,17121113.0,7152103.0,3346.0,1911260.0,400973.0,9988419.0,5801580.0,1597311.0,14962963.0,10220081.0,3036675.0,518579.0,454370.0,3894743.0,158322.0,7320014.0,2016-12-26
2016/12/28,173,2016/12/27,2016,12,27,2,0,0,2016/12/28,2016/12/26,2016/11/26,0,0,16498275.0,7219911.0,3340.0,1935721.0,402276.0,10037086.0,5596366.0,1243526.0,14964779.0,9842269.0,2663405.0,867713.0,426914.0,3483962.0,157602.0,7215451.0,2016-12-27
2016/12/29,178,2016/12/28,2016,12,28,3,0,0,2016/12/29,2016/12/27,2016/11/27,0,0,16084825.0,7144723.0,3461.0,1932192.0,375928.0,9833086.0,5642514.0,1213930.0,14975432.0,9765476.0,2581176.0,734136.0,415028.0,3588904.0,189882.0,7295248.0,2016-12-28
